,Date,Data_Value,StockPrice,daily_return,log_return,price_change,volatility_7d,MA_7,MA_30,MA_50,price_to_MA7_ratio,day_of_week,day_of_month,month,RSI_14,MACD,MACD_signal,bollinger_upper,bollinger_lower,momentum_5d,momentum_20d,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_5,rolling_max_20d,rolling_min_20d
2285,2015-11-16,-0.086,2312.0,-0.0004323389537397304,-0.00043243243917109083,-1.0,0.005045523872047942,2337.3928571428573,2325.0416666666665,2273.26,0.9891362476507708,0,16,11,40.625,13.424278474697985,20.609537111682947,2381.971618990005,2281.228381009995,-0.015437027573725115,0.001082485386447283,2313.0,2343.75,2343.25,2352.75,2348.25,2364.0,2273.75
2286,2015-11-13,-0.083,2282.5,-0.012759515570934243,-0.012841617323144544,-29.5,0.006320655000714752,2327.9285714285716,2322.95,2275.845,0.9804854100825381,4,13,11,32.32323232323233,8.353973059553027,18.158424301256964,2381.971618990005,2281.228381009995,-0.029858676017426415,0.0,2312.0,2313.0,2343.75,2343.25,2352.75,2364.0,2273.75
2287,2015-11-12,-0.081,2304.5,0.009638554216867545,0.009592399691439508,22.0,0.008151952106285198,2321.6785714285716,2322.391666666667,2278.985,0.9926007968372637,3,12,11,47.05882352941176,6.041295334757706,15.734998507957114,2377.6055473656816,2288.669452634318,-0.016536861197055372,0.013523914238592633,2282.5,2312.0,2313.0,2343.75,2343.25,2364.0,2282.5
2288,2015-11-11,-0.079,2333.0,0.012367107832501611,0.012291259860866988,28.5,0.009898479001722388,2318.8571428571427,2322.7,2282.275,1.0060990635781173,2,11,11,46.546961325966855,6.434025945419762,13.874803995449644,2377.5995842229545,2290.6504157770455,-0.004586666666666667,0.008537771533556685,2304.5,2282.5,2312.0,2313.0,2343.75,2364.0,2282.5
2289,2015-11-10,-0.077,2342.0,0.003857693956279551,0.0038502721362327647,9.0,0.009965716849791964,2318.6785714285716,2323.25,2286.26,1.010058068789181,1,10,11,43.586005830903794,7.386347353255587,12.577112667010834,2377.433115879732,2294.416884120268,0.012537829658452227,0.015611448395490026,2333.0,2304.5,2282.5,2312.0,2313.0,2364.0,2282.5
2290,2015-11-09,-0.073,2337.0,-0.002134927412468013,-0.002137209618804733,-5.0,0.009995498273902387,2317.714285714286,2324.2,2289.565,1.0083210059171597,0,9,11,47.84,7.649432816907392,11.591576696990145,2377.6799924180455,2295.595007581954,0.010813148788927335,0.006134969325153374,2342.0,2333.0,2304.5,2282.5,2312.0,2364.0,2282.5
2291,2015-11-06,-0.073,2357.75,0.008878904578519364,0.008839718885136136,20.75,0.008691589401038313,2324.1071428571427,2326.5416666666665,2294.05,1.014475605071072,4,6,11,51.12443778110944,9.42365153837909,11.157991665267936,2379.2498985101574,2295.3001014898427,0.03296823658269441,0.005437100213219616,2337.0,2342.0,2333.0,2304.5,2282.5,2364.0,2282.5
2292,2015-11-05,-0.071,2358.0,0.00010603329445446619,0.0001060276733220477,0.25,0.008660819593690272,2330.6785714285716,2329.6583333333333,2298.66,1.011722521031582,3,5,11,51.81818181818182,10.726259920861594,11.071645316386668,2380.014102482861,2295.0858975171395,0.023215448036450422,0.0023379383634431457,2357.75,2337.0,2342.0,2333.0,2304.5,2364.0,2282.5
2293,2015-11-04,-0.069,2358.75,0.00031806615776086566,0.0003180155854437868,0.75,0.005603067946049291,2341.5714285714284,2331.7083333333335,2302.925,1.007336343115124,2,4,11,53.07692307692308,11.68441452342313,11.19419915779396,2381.83447511442,2297.61552488558,0.011037291041577368,0.018788467768059605,2358.0,2357.75,2337.0,2342.0,2333.0,2364.0,2282.5
2294,2015-11-03,-0.069,2367.0,0.0034976152623211743,0.0034915128312239915,8.25,0.005168267519580344,2350.5,2332.733333333333,2307.315,1.0070197830248884,1,3,11,55.506607929515425,12.960069388411284,11.547373203917425,2384.5942558080455,2297.005744191955,0.01067463706233988,0.00916648902153059,2358.75,2358.0,2357.75,2337.0,2342.0,2367.0,2282.5
2295,2015-11-02,-0.066,2359.5,-0.003168567807351086,-0.0031735983475417364,-7.5,0.004127981065468013,2354.285714285714,2334.4,2310.765,1.0022148058252427,0,2,11,51.94805194805195,13.213530386468392,11.88060464042762,2383.9112313433416,2297.238768656658,0.009627727856225931,-0.0019035532994923859,2367.0,2358.75,2358.0,2357.75,2337.0,2367.0,2282.5
2296,2015-10-30,-0.068,2337.75,-0.009218054672600173,-0.009260803850886096,-21.75,0.00563216730209888,2353.6785714285716,2336.241666666667,2314.44,0.9932324780359012,4,30,10,48.517520215633425,11.52648666259347,11.809781044860792,2383.601757257058,2296.948242742942,-0.008482663556356696,-0.00256,2359.5,2367.0,2358.75,2358.0,2357.75,2367.0,2282.5
2297,2015-10-29,-0.068,2347.0,0.003956796064592094,0.003948988535467429,9.25,0.005760788987425258,2355.1071428571427,2338.6833333333334,2317.43,0.9965576331073807,3,29,10,50.836550836550835,10.811264523801128,11.61007774064886,2382.8965634208607,2296.9534365791396,-0.004664970313825276,-0.002973661852166525,2337.75,2359.5,2367.0,2358.75,2358.0,2367.0,2282.5
2298,2015-10-28,-0.067,2348.5,0.0006391137622496768,0.0006389096160262712,1.5,0.004496004295769958,2353.785714285714,2339.858333333333,2320.665,0.9977543774466665,2,28,10,60.75757575757576,10.247358124191123,11.337533817357313,2382.542645699827,2296.957354300173,-0.004345521992580816,-0.001488095238095238,2347.0,2337.75,2359.5,2367.0,2358.75,2367.0,2282.5
2299,2015-10-27,-0.066,2324.5,-0.01021928890781354,-0.010271864336410402,-24.0,0.005759958403866078,2349.0,2340.475,2323.475,0.9895700297999148,1,27,10,53.32446808510638,7.774242191457688,10.624875492177388,2381.629590795744,2295.4454092042556,-0.017955217574989437,-0.010324640766365087,2348.5,2347.0,2337.75,2359.5,2367.0,2367.0,2282.5
2300,2015-10-26,-0.064,2326.25,0.0007528500752849165,0.0007525668258209931,1.75,0.005791727025650163,2344.3571428571427,2340.5916666666667,2325.89,0.992276286523872,0,26,10,63.650546021840874,5.887621535424842,9.67742470082688,2380.608785226362,2294.266214773638,-0.014091968637423184,-0.009368678803364207,2324.5,2348.5,2347.0,2337.75,2359.5,2367.0,2282.5
2301,2015-10-23,-0.061,2330.0,0.001612036539494932,0.0016107386032857731,3.75,0.005533372651548497,2339.0714285714284,2340.0916666666667,2327.32,0.9961217821479831,4,23,10,58.978873239436616,4.641549835850128,8.67024972783153,2378.968427865541,2293.6315721344595,-0.003315153459523046,-0.009669535649771544,2326.25,2324.5,2348.5,2347.0,2337.75,2367.0,2282.5
2302,2015-10-22,-0.053,2317.0,-0.005579399141630859,-0.005595022127370001,-13.0,0.005674392095104745,2333.0,2338.9083333333333,2327.975,0.9931418774110587,3,22,10,43.67588932806324,2.5753506428973196,7.4512699108446885,2378.364814889733,2291.610185110267,-0.01278227524499361,-0.011202389843166542,2330.0,2326.25,2324.5,2348.5,2347.0,2367.0,2282.5
2303,2015-10-21,-0.053,2272.5,-0.01920586965904192,-0.01939269838074236,-44.5,0.008279581035577983,2323.6785714285716,2337.483333333333,2327.795,0.9779751932742111,2,21,10,28.54938271604938,-2.622672663751473,5.4364813959254565,2382.7477916918274,2280.102208308173,-0.03236108154140941,-0.0304,2317.0,2330.0,2326.25,2324.5,2348.5,2367.0,2272.5
2304,2015-10-20,-0.053,2284.5,0.005280528052805211,0.005266634951692225,12.0,0.008503848121258666,2314.75,2335.45,2327.325,0.9869316340857544,1,20,10,34.46745562130177,-5.708045081623823,3.2075761004156007,2384.9324944549444,2275.0675055450556,-0.017208001720800174,-0.01232166018158236,2272.5,2317.0,2330.0,2326.25,2324.5,2367.0,2272.5
2305,2015-10-19,-0.054,2291.5,0.0030641278179033282,0.003059442945852622,7.0,0.008761147009417165,2306.6071428571427,2333.0333333333333,2326.615,0.9934504916002168,0,19,10,28.66344605475041,-7.501906148827857,1.0656796505669095,2386.0451092350017,2271.904890764998,-0.01493820526598603,-0.008866782006920416,2284.5,2272.5,2317.0,2330.0,2326.25,2367.0,2272.5
2306,2015-10-16,-0.051,2289.5,-0.0008727907484180619,-0.0008731718520285968,-2.0,0.008259061629961423,2301.6071428571427,2331.225,2325.5,0.9947397005198232,4,16,10,28.18471337579618,-8.981405205482588,-0.9437373206429901,2385.2697801025856,2273.380219897414,-0.01738197424892704,0.0030668127053669223,2291.5,2284.5,2272.5,2317.0,2330.0,2367.0,2272.5
2307,2015-10-15,-0.052,2283.0,-0.0028390478270364783,-0.002843085567354626,-6.5,0.008160697330885647,2295.4285714285716,2328.858333333333,2324.735,0.9945855115758028,3,15,10,26.728110599078335,-10.556723210491327,-2.8663344986126575,2386.9611573695656,2269.5388426304344,-0.0146741476046612,-0.009329572575395965,2289.5,2291.5,2284.5,2272.5,2317.0,2367.0,2272.5
2308,2015-10-14,-0.049,2248.0,-0.015330705212439732,-0.015449435516213795,-35.0,0.009140163589883019,2283.714285714286,2325.391666666667,2323.22,0.9843613161516327,2,14,10,18.601583113456456,-14.462664972700622,-5.185600593430251,2392.716810168062,2255.283189831938,-0.01078107810781078,-0.036433776253750536,2283.0,2289.5,2291.5,2284.5,2272.5,2367.0,2248.0
2309,2015-10-13,-0.049,2258.0,0.004448398576512469,0.0044385336960256466,10.0,0.009808254290513137,2275.285714285714,2322.366666666667,2321.87,0.9924028379481384,1,13,10,23.567708333333343,-16.56033826249177,-7.4605481272425545,2393.9388455583553,2245.661154441645,-0.011599912453490917,-0.035866780529461996,2248.0,2283.0,2289.5,2291.5,2284.5,2367.0,2248.0
2310,2015-10-12,-0.049,2275.0,0.0075287865367581475,0.007500586675443418,17.0,0.007717538584181291,2275.6428571428573,2319.925,2321.2,0.999717505257541,0,12,10,33.244325767690256,-16.658967327000937,-9.30023196719423,2392.965050281302,2240.4349497186977,-0.007200523674449051,-0.026529738981600343,2258.0,2248.0,2283.0,2289.5,2291.5,2367.0,2248.0
2311,2015-10-09,-0.049,2271.5,-0.0015384615384614886,-0.0015396461855927501,-3.5,0.007390253389454514,2273.785714285714,2317.2166666666667,2320.88,0.9989947538717683,4,9,10,29.201101928374655,-16.825597308288252,-10.805305035413035,2388.6332030691847,2236.141796930815,-0.00786197859794715,-0.03658148658678825,2275.0,2258.0,2248.0,2283.0,2289.5,2367.0,2248.0
2312,2015-10-08,-0.048,2270.5,-0.0004402377283733161,-0.0004403346614521673,-1.0,0.007201840396947591,2270.785714285714,2314.7916666666665,2321.0,0.9998741782265421,3,8,10,28.453038674033138,-16.84417524453056,-12.01307907723654,2383.2733577561935,2232.751642243806,-0.005475251861585633,-0.03710771840542833,2271.5,2275.0,2258.0,2248.0,2283.0,2367.0,2248.0
2313,2015-10-07,-0.046,2251.25,-0.00847830874256772,-0.008514454047839987,-19.25,0.007685514370197895,2265.3214285714284,2311.7083333333335,2320.08,0.9937883302590298,2,7,10,29.219858156028366,-18.20238673025233,-13.250940607839699,2377.9960246439528,2227.278975356047,0.001445729537366548,-0.04557498675145734,2270.5,2271.5,2275.0,2258.0,2248.0,2367.0,2248.0
2314,2015-10-06,-0.046,2232.5,-0.008328706274292053,-0.008363583739511715,-18.75,0.008013429616083175,2258.1071428571427,2309.025,2318.005,0.9886599079507173,1,6,10,25.74385510996119,-20.55480442726821,-14.711713371725402,2371.0923326448824,2220.7326673551174,-0.011293179805137289,-0.05682298267849599,2251.25,2270.5,2271.5,2275.0,2258.0,2359.5,2232.5
2315,2015-10-05,-0.046,2238.75,0.0027995520716685984,0.0027956406242674874,6.25,0.006134901840757067,2256.785714285714,2306.5833333333335,2316.59,0.992008229150182,0,5,10,26.692209450830134,-21.665048441428553,-16.102380385666034,2362.917435392659,2216.832564607341,-0.015934065934065933,-0.051176096630642084,2232.5,2251.25,2270.5,2271.5,2275.0,2348.5,2232.5
2316,2015-10-02,-0.044,2207.0,-0.014182021217197138,-0.014283547118185176,-31.75,0.007485978642818405,2249.5,2304.0666666666666,2315.08,0.9811069126472549,4,2,10,24.358974358974365,-24.820766134101632,-17.846057535353154,2361.5593967505133,2205.115603249487,-0.028395333480079242,-0.055929847075179125,2238.75,2232.5,2251.25,2270.5,2271.5,2348.5,2207.0
2317,2015-10-01,-0.043,2180.75,-0.01189397371998191,-0.011965272943408524,-26.25,0.00634425108843352,2236.035714285714,2299.9416666666666,2313.22,0.975275120190388,3,1,10,26.624203821656053,-29.104353886092667,-20.097716805501058,2359.819472881474,2190.230527118526,-0.039528738163400134,-0.07083510864933958,2207.0,2238.75,2232.5,2251.25,2270.5,2348.5,2180.75
2318,2015-09-30,-0.04,2172.75,-0.0036684626848560997,-0.0036752079957584104,-8.0,0.0061419583697183795,2221.9285714285716,2294.6,2310.41,0.9778667181020348,2,30,9,20.936280884265273,-32.76694424578773,-22.631562293558392,2355.2912204795293,2177.183779520471,-0.03486951693503609,-0.07483500106450926,2180.75,2207.0,2238.75,2232.5,2251.25,2330.0,2172.75
2319,2015-09-29,-0.041,2138.5,-0.015763433436888685,-0.015888997650606102,-34.25,0.006424112081809286,2203.0714285714284,2287.8166666666666,2307.06,0.9706902700774893,1,29,9,15.148063781321198,-37.99527635955701,-25.704305106758117,2358.3618138849583,2155.5131861150417,-0.042105263157894736,-0.0800172080017208,2172.75,2180.75,2207.0,2238.75,2232.5,2330.0,2138.5
2320,2015-09-28,-0.041,2136.0,-0.0011690437222352523,-0.0011697275868779013,-2.5,0.006997113890654366,2186.6071428571427,2281.116666666667,2303.325,0.9768558595345039,0,28,9,15.11363636363636,-41.85798355570614,-28.935040796547725,2356.848982263496,2138.0010177365043,-0.04589614740368509,-0.08178398710370768,2138.5,2172.75,2180.75,2207.0,2238.75,2330.0,2136.0
2321,2015-09-25,-0.041,2183.25,0.022120786516854007,0.02187967121375691,47.25,0.013136791757075203,2179.5714285714284,2275.3,2300.09,1.0016877498852985,4,25,9,30.872483221476514,-40.63807627570122,-31.275647892378426,2345.815711017341,2134.359288982659,-0.010761214318078841,-0.06298283261802574,2136.0,2138.5,2172.75,2180.75,2207.0,2317.0,2136.0
2322,2015-09-24,-0.04,2182.75,-0.0002290163746707652,-0.0002290426029252418,-0.5,0.012958461374974237,2171.5714285714284,2269.4583333333335,2296.695,1.0051476876521281,3,24,9,35.58011049723757,-39.25908252326781,-32.872334818556304,2335.529230660158,2131.220769339842,0.0009171156712140319,-0.057941303409581354,2183.25,2136.0,2138.5,2172.75,2180.75,2291.5,2136.0
2323,2015-09-23,-0.039,2192.5,0.004466842286106942,0.0044568955554210405,9.75,0.01230671822397592,2169.5,2263.9166666666665,2294.24,1.0106015210878083,2,23,9,35.508849557522126,-36.953499583061785,-33.6885677714574,2331.3435839115473,2127.4064160884527,0.00908986307674606,-0.0352035203520352,2182.75,2183.25,2136.0,2138.5,2172.75,2291.5,2136.0
2324,2015-09-22,-0.039,2196.0,0.0015963511972634237,0.0015950783830831706,3.5,0.011309780611913395,2171.6785714285716,2258.2166666666667,2291.25,1.0111993684937588,1,22,9,31.411764705882348,-34.44680640104207,-33.84021549737434,2324.4985335199785,2125.401466480021,0.026888005611409867,-0.038739330269205514,2192.5,2182.75,2183.25,2136.0,2138.5,2291.5,2136.0
2325,2015-09-21,-0.038,2227.0,0.014116575591985425,0.014017864627946372,31.0,0.01204665297814453,2179.4285714285716,2253.8,2288.51,1.0218274777136864,0,21,9,40.72916666666666,-29.61738232508924,-32.99564886291732,2316.248026989412,2127.2019730105876,0.04260299625468165,-0.028147501636482653,2196.0,2192.5,2182.75,2183.25,2136.0,2289.5,2136.0
2326,2015-09-18,-0.037,2214.5,-0.0056129321957790745,-0.005628743894114739,-12.5,0.009713602388375717,2190.285714285714,2249.6916666666666,2285.925,1.011055309157318,4,18,9,38.86679920477137,-26.493276484098715,-31.6951743871536,2306.9656707096087,2128.984329290391,0.014313523416924311,-0.032758244158113126,2227.0,2196.0,2192.5,2182.75,2183.25,2283.0,2136.0
2327,2015-09-17,-0.037,2241.25,0.012079476179724491,0.012007101556089698,26.75,0.00959179749398812,2205.3214285714284,2246.1666666666665,2283.67,1.0162917618099079,3,17,9,48.06949806949806,-21.60979439803441,-29.67809838932976,2300.2965097129104,2131.4784902870892,0.026801053716641852,-0.018287341217696013,2214.5,2227.0,2196.0,2192.5,2182.75,2275.0,2136.0
2328,2015-09-16,-0.037,2252.0,0.004796430563301701,0.004784964340238339,10.75,0.006868653654889555,2215.1428571428573,2242.95,2281.67,1.016638720495292,2,16,9,53.88446215139442,-16.679889123789508,-27.07845653622171,2300.8351556091116,2131.3398443908886,0.027137970353477765,0.0017793594306049821,2241.25,2214.5,2227.0,2196.0,2192.5,2275.0,2136.0
2329,2015-09-15,-0.036,2234.0,-0.007992895204262829,-0.008025009630434933,-18.0,0.008241491690402893,2222.464285714286,2239.9333333333334,2279.375,1.0051905060341642,1,15,9,49.096098953377734,-14.063240955947549,-24.47541342016688,2297.7960537754407,2131.978946224559,0.017304189435336976,-0.010628875110717449,2252.0,2241.25,2214.5,2227.0,2196.0,2275.0,2136.0
2330,2015-09-14,-0.038,2208.25,-0.011526410026857614,-0.011593354003904379,-25.75,0.009925153811855554,2224.714285714286,2236.0,2276.575,0.9925993707057086,0,14,9,50.243427458617326,-13.90702668249969,-22.36173607263344,2289.4952574410777,2133.6047425589227,-0.008419398293668612,-0.02934065934065934,2234.0,2252.0,2241.25,2214.5,2227.0,2271.5,2136.0
2331,2015-09-11,-0.038,2214.5,0.0028302954828482996,0.002826297738011177,6.25,0.009947092737215318,2227.3571428571427,2232.15,2273.81,0.9942276240259117,4,11,9,57.12777191129884,-13.127576449086064,-20.514904147923964,2281.4080680361917,2135.991931963808,0.0,-0.02509355051727933,2208.25,2234.0,2252.0,2241.25,2214.5,2270.5,2136.0
2332,2015-09-10,-0.036,2203.75,-0.004854368932038833,-0.004866189651172899,-10.75,0.008303075429783782,2224.035714285714,2228.375,2271.02,0.990878872063334,3,10,9,56.471816283924845,-13.224843913515997,-19.056892101042372,2272.000855279803,2138.7241447201973,-0.016731734523145567,-0.029398810834617924,2214.5,2208.25,2234.0,2252.0,2241.25,2252.0,2136.0
2333,2015-09-09,-0.035,2197.0,-0.0030629608621667304,-0.003067661327469744,-6.75,0.008145388345599039,2221.535714285714,2225.858333333333,2268.085,0.9889555166149543,2,9,9,63.79716981132076,-13.688801682929807,-17.98327401741986,2265.7460837860303,2139.55391621397,-0.024422735346358793,-0.024097723486951692,2203.75,2214.5,2208.25,2234.0,2252.0,2252.0,2136.0
2334,2015-09-08,-0.035,2220.0,0.010468821119708593,0.010414402481714822,23.0,0.007722677982832508,2218.5,2223.7083333333335,2266.225,1.0006761325219744,1,8,9,68.06451612903226,-12.06154578508631,-16.79892837095315,2264.11574428589,2139.9342557141103,-0.006266786034019696,-0.005599104143337066,2197.0,2203.75,2214.5,2208.25,2234.0,2252.0,2136.0
2335,2015-09-04,-0.034,2176.0,-0.01981981981981984,-0.020018866890491902,-44.0,0.009792807616017194,2207.6428571428573,2219.858333333333,2263.505,0.9856666774517099,4,4,9,48.41875681570338,-14.159148192359226,-16.270972335234365,2259.4883239884625,2138.286676011537,-0.014604324691497793,-0.028029034059184815,2220.0,2197.0,2203.75,2214.5,2208.25,2252.0,2136.0
2336,2015-09-03,-0.033,2200.25,0.011144301470588314,0.011082661278087942,24.25,0.011321481054533367,2202.8214285714284,2216.883333333333,2261.86,0.9988326658992527,3,3,9,53.458498023715414,-13.706738133187173,-15.758125494824927,2259.035665980737,2138.0643340192632,-0.0064348611424700835,-0.003058450385138197,2176.0,2220.0,2197.0,2203.75,2214.5,2252.0,2136.0
2337,2015-09-02,-0.033,2201.25,0.00045449380752193846,0.0004543905564948509,1.0,0.010540628401390865,2201.8214285714284,2214.1583333333333,2259.795,0.9997404746070624,2,2,9,51.791197543500516,-13.116311583884453,-15.229762712636834,2259.4826262580164,2139.6673737419833,-0.0011344299489506524,0.009400435629943827,2200.25,2176.0,2220.0,2197.0,2203.75,2252.0,2136.0
2338,2015-09-01,-0.033,2170.25,-0.014082907438955128,-0.014183012538498525,-31.0,0.011564034869049802,2195.5,2211.5666666666666,2256.54,0.9884992029150536,1,1,9,45.26218951241951,-14.977187517235507,-15.179247673556569,2259.603225399603,2139.2967746003965,-0.01217569412835685,-0.0011506155793349442,2201.25,2200.25,2176.0,2220.0,2197.0,2252.0,2136.0
2339,2015-08-31,-0.033,2223.5,0.02453634373920055,0.024240162678833777,53.25,0.015401811420915032,2198.3214285714284,2210.4166666666665,2254.17,1.0114535441002064,0,31,8,49.404761904761905,-12.016595299579421,-14.54671719876114,2257.3846542777665,2150.015345722233,0.0015765765765765765,0.03974748655599719,2170.25,2201.25,2200.25,2176.0,2220.0,2252.0,2136.0
2340,2015-08-28,-0.033,2244.0,0.009219698673262888,0.00917745669183581,20.5,0.015510964048480158,2205.035714285714,2209.383333333333,2252.31,1.017670591665182,4,28,8,54.8841059602649,-7.924774099996284,-13.22232857900817,2255.319840803181,2162.880159196819,0.03125,0.05056179775280899,2223.5,2170.25,2201.25,2200.25,2176.0,2252.0,2170.25
2341,2015-08-27,-0.033,2243.5,-0.00022281639928700692,-0.00022284122654891842,-0.5,0.015191150663456335,2208.3928571428573,2208.45,2250.025,1.0158971456294978,3,27,8,50.40797824116048,-4.668506503741355,-11.511564163954809,2259.0860297764734,2165.138970223527,0.019656857175320987,0.02759647314783007,2244.0,2223.5,2170.25,2201.25,2200.25,2252.0,2170.25
2342,2015-08-26,-0.033,2192.25,-0.02284377089369294,-0.023108732756573075,-51.25,0.015927097398120003,2210.714285714286,2205.8416666666667,2246.71,0.9916478190630048,2,26,8,40.55335968379447,-6.152416432558766,-10.439734617675601,2258.4907950850074,2166.6842049149927,-0.0040885860306643955,0.004352307868514488,2243.5,2244.0,2223.5,2170.25,2201.25,2252.0,2170.25
2343,2015-08-25,-0.033,2127.0,-0.029763941156346174,-0.030215877459227772,-65.25,0.01888812129596035,2200.25,2201.7,2242.075,0.9667083285990229,1,25,8,35.28198074277854,-12.450039123996703,-10.841795518939822,2268.6349629033894,2149.9900370966106,-0.019928579656721575,-0.029874572405929306,2192.25,2243.5,2244.0,2223.5,2170.25,2252.0,2127.0
2344,2015-08-24,-0.032,2125.5,-0.0007052186177715081,-0.000705467401392371,-1.5,0.01884068914008317,2189.4285714285716,2198.133333333333,2237.245,0.9708012527730653,0,24,8,37.80397936624908,-17.361851328125795,-12.145806680777017,2275.847300581754,2135.7276994182457,-0.04407465707218349,-0.03210382513661202,2127.0,2192.25,2243.5,2244.0,2223.5,2252.0,2125.5
2345,2015-08-21,-0.031,2225.75,0.04716537285344624,0.04608686865493574,100.25,0.026497626264699405,2197.3571428571427,2197.7,2234.57,1.0129213665767318,4,21,8,51.29832660126947,-13.015130390299873,-12.319671422681589,2275.7073097923394,2135.7426902076604,-0.008132798573975045,-0.0005612932195779075,2125.5,2127.0,2192.25,2243.5,2244.0,2252.0,2125.5
2346,2015-08-20,-0.03,2279.75,0.02426148489273272,0.023971850359994273,54.0,0.0264621506597342,2205.3928571428573,2200.125,2233.41,1.033716053181325,3,20,8,57.974816369359914,-5.153566916045293,-10.88645052135433,2286.3833510698005,2131.5916489302,0.016157789168709604,0.029464890494468276,2225.75,2125.5,2127.0,2192.25,2243.5,2279.75,2125.5
2347,2015-08-19,-0.029,2327.0,0.020725956793508082,0.020514096488516854,47.25,0.027196797215952355,2217.25,2205.0,2233.01,1.04949825233961,2,19,8,62.57253384912959,4.833738562826966,-7.742412704518072,2306.14898083129,2120.4010191687103,0.0614665298209602,0.03825989960959286,2279.75,2225.75,2125.5,2127.0,2192.25,2327.0,2125.5
2348,2015-08-18,-0.028,2348.25,0.009131929522991022,0.009090485572333084,21.25,0.027097418238153217,2232.214285714286,2210.85,2233.005,1.0519823365652299,1,18,8,62.44541484716158,14.298621903108142,-3.3342057829928295,2327.849835955458,2108.3251640445424,0.10401974612129761,0.042739786856127886,2327.0,2279.75,2225.75,2125.5,2127.0,2348.25,2125.5
2349,2015-08-17,-0.027,2353.5,0.002235707441711865,0.0022332119665721567,5.25,0.02399715779205407,2255.25,2218.016666666667,2233.585,1.0435650149650815,0,17,8,68.62539349422875,21.969984954289885,1.7266323644637138,2349.3799784074413,2098.7450215925587,0.10726887791107975,0.053491495076096685,2348.25,2327.0,2279.75,2225.75,2125.5,2353.5,2125.5
2350,2015-08-14,-0.025,2343.75,-0.004142766093052863,-0.004151371122475992,-9.75,0.018064301940172584,2286.214285714286,2224.9416666666666,2233.935,1.0251663698565938,4,14,8,65.53030303030303,26.952164154454294,6.77173872246183,2366.75797549048,2094.91702450952,0.05301583735819387,0.061360806068153514,2353.5,2348.25,2327.0,2279.75,2225.75,2353.5,2125.5
2351,2015-08-13,-0.024,2334.75,-0.0038399999999999546,-0.003847391728893659,-9.0,0.018525363841218494,2316.1071428571427,2229.991666666667,2234.03,1.0080492205208864,3,13,8,64.20212765957447,29.83048501892017,11.3834879817535,2380.165019228643,2093.534980771357,0.024125452352231604,0.054301196658387896,2343.75,2353.5,2348.25,2327.0,2279.75,2353.5,2125.5
2352,2015-08-12,-0.024,2338.5,0.00160616768390609,0.0016048791761135506,3.75,0.011432613044358528,2332.214285714286,2235.1833333333334,2234.46,1.0026951701326146,2,12,8,69.00056465273856,32.04477646522355,15.515745678447512,2392.8949605062417,2094.2800394937585,0.004941985388912763,0.06114577424844016,2334.75,2343.75,2353.5,2348.25,2327.0,2353.5,2125.5
2353,2015-08-11,-0.024,2334.0,-0.0019243104554201862,-0.0019261643194396529,-4.5,0.008900153565364267,2339.964285714286,2239.9,2235.69,0.997451121048856,1,11,8,64.0228426395939,33.055463194205004,19.02368918159901,2403.2745197462937,2097.6004802537063,-0.006068348770360907,0.06235776058261265,2338.5,2334.75,2343.75,2353.5,2348.25,2353.5,2125.5
2354,2015-08-10,-0.024,2354.0,0.00856898029134534,0.008532474973720743,20.0,0.005487370605314964,2343.8214285714284,2245.1666666666665,2237.08,1.0043427247931491,0,10,8,63.97712833545108,35.06605293122266,22.23216193152374,2415.98660706534,2098.2883929346594,0.00021244954323348204,0.06036036036036036,2334.0,2338.5,2334.75,2343.75,2353.5,2354.0,2125.5
2355,2015-08-07,-0.024,2327.75,-0.011151231945624507,-0.011213873051582892,-26.25,0.006195213289343361,2340.8928571428573,2248.525,2237.805,0.9943855366542069,4,7,8,60.04770423375075,34.147671067846204,24.615263758788238,2421.7421713696644,2107.7078286303354,-0.006826666666666667,0.06973805147058823,2354.0,2334.0,2338.5,2334.75,2343.75,2354.0,2125.5
2356,2015-08-06,-0.024,2333.75,0.0025775963913650113,0.0025742800872931557,6.0,0.006228397715700623,2338.0714285714284,2252.5,2238.69,0.9981517123392296,3,6,8,68.91711229946523,33.51762634790339,26.39573627661127,2428.226874038606,2114.573125961394,-0.0004283113823749866,0.06067492330416998,2327.75,2354.0,2334.0,2338.5,2334.75,2354.0,2125.5
2357,2015-08-05,-0.024,2348.0,0.006106052490626679,0.006087486092054702,14.25,0.006610523934313672,2338.6785714285716,2256.0583333333334,2239.99,1.0039857672983827,2,5,8,84.21052631578948,33.778786452245186,27.872346311738053,2435.476931355911,2121.9980686440895,0.004062433183664742,0.06666666666666667,2333.75,2327.75,2354.0,2334.0,2338.5,2354.0,2125.5
2358,2015-08-04,-0.023,2337.25,-0.004578364565587689,-0.004588877376561967,-10.75,0.006692558685226928,2339.035714285714,2258.9,2241.775,0.9992365596323272,1,4,8,81.8660647103085,32.74090577670404,28.84605820473125,2437.143040155134,2137.0319598448664,0.001392459297343616,0.07694966017739892,2348.0,2333.75,2327.75,2354.0,2334.0,2354.0,2125.5
